PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,pistas,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TIPO
10915705,Instalación Deportiva Municipal Básica Plaza Arturo Barea,,, Rocódromo  Mesa tenis de mesa,,"Bus: 25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138 , C",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6823e641a099610VgnVCM1000001d4a900aRCRD,arturo barea,0,MADRID,MADRID,28005,PALACIO,CENTRO,439375,4473782,40.41246022343046,-3.714538784977571,InstalacionesDeportivasBasicas
4542220,Instalación Deportiva Municipal Básica Plaza Colonia Oroquieta,,, Pista de baloncesto  Pista de patinaje,"Pista de baloncesto ,Pista de patinaje ","Metro: Villaverde Bajo CruceBus: 22 , 59 , 79 , 85 , 123 , 130",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1e400f058a61110VgnVCM1000000b205a0aRCRD,andalucia,0,MADRID,MADRID,28041,LOS ROSALES,VILLAVERDE,441311,4467332,40.35259550841902,-3.692409706865038,InstalacionesDeportivasBasicas
6299567,Instalación Deportiva Municipal Básica Plaza Fonsagrada,,, pista polideportiva.,Pista polideportiva,"Metro: FuencarralBus: 128, 132, 137, 49, 83",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=926caad6ac415310VgnVCM2000000c205a0aRCRD,fonsagrada,6,MADRID,MADRID,28029,EL PILAR,FUENCARRAL-EL PARDO,439995,4480971,40.477264048276304,-3.70791408832815,CamposEstadiosFutbol
4557585,Instalación Deportiva Municipal Básica Plaza Munguía,,, Tenis de mesa,,"Bus: 6 , 60 , 78 , 81 , 116 , 121 , 131",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=532d2cf657ae1110VgnVCM1000000b205a0aRCRD,munguia,1,MADRID,MADRID,28041,ORCASITAS,USERA,439602,4469414,40.37123807139888,-3.712730825889534,InstalacionesDeportivasBasicas
4555963,Instalación Deportiva Municipal Básica Plaza Vallandes,,, Pista de baloncesto Pistas de petanca,"Pista de baloncesto ,Pista de petanca ","Metro: UseraBus: 23 , 55 , 60",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=73415c51350e1110VgnVCM1000000b205a0aRCRD,calesas,4,MADRID,MADRID,28026,MOSCARDO,USERA,440282,4471616,40.39112392741988,-3.7049283470996777,InstalacionesDeportivasBasicas
6299604,Instalación Deportiva Municipal Básica Plaza de Arteijo,,, Pistas de baloncesto.,Pista de baloncesto ,"Metro: FuencarralBus: 128, 132, 137, 49, 83",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e81ce88d415310VgnVCM2000000c205a0aRCRD,arteijo,10,MADRID,MADRID,28029,EL PILAR,FUENCARRAL-EL PARDO,440117,4481000,40.477532785611324,-3.7064711176522045,CamposEstadiosFutbol
4548967,Instalación Deportiva Municipal Básica Plaza de Bami - Benidorm,,, Pista de baloncesto,Pista de baloncesto ,"Metro: El CarmenBus: 38 , 106 , 110 , 146 , 210",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=51f5dedbe1d91110VgnVCM1000000b205a0aRCRD,jose villena,0,MADRID,MADRID,28017,VENTAS,CIUDAD LINEAL,444515,4475995,40.430865741208756,-3.6554385086924515,InstalacionesDeportivasBasicas
10915713,Instalación Deportiva Municipal Básica Plaza de María Soledad Torres Acosta,,, Pista de street workout y parkour,Pista de street ,"Bus: 25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138 , C",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b973e641a099610VgnVCM1000001d4a900aRCRD,maría soledad torres acosta,0,MADRID,MADRID,28005,PALACIO,CENTRO,439375,4473782,40.41246022343046,-3.714538784977571,InstalacionesDeportivasBasicas
4557484,Instalación Deportiva Municipal Básica Plaza de Sestao,,, Pista de patinaje Tenis de mesa,Pista de patinaje ,"Bus: 6 , 60 , 78 , 81 , 116 , 131",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d4dcfc5e5ae1110VgnVCM1000000b205a0aRCRD,sestao,1,MADRID,MADRID,28041,ORCASITAS,USERA,439303,4469283,40.37003619714949,-3.716240027654892,PistasPatinaje
4549875,Instalación Deportiva Municipal Básica Plaza de la Orotava,,, Pista de baloncesto Pista de fútbol sala,"Pista de baloncesto ,Pista de fútbol ","Metro: García NoblejasBus: 4 , 28 , 38 , 48 , 70 , 105",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7c825e8f052a1110VgnVCM1000000b205a0aRCRD,la orotava,1,MADRID,MADRID,28017,PUEBLO NUEVO,CIUDAD LINEAL,446325,4476094,40.43187659610899,-3.6341091105203587,CamposEstadiosFutbol
10915708,Instalación Deportiva Municipal Básica Plaza del Campillo de Mundo Nuevo,,, Pista de patinaje  Pista de street workout,"Pista de patinaje ,Pista de street ","Bus: 25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138 , C",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3e643e641a099610VgnVCM1000001d4a900aRCRD,campillo del mundo nuevo,0,MADRID,MADRID,28005,PALACIO,CENTRO,439375,4473782,40.41246022343046,-3.714538784977571,InstalacionesDeportivasBasicas
4554531,Instalación Deportiva Municipal Básica Poblado Dirigido La Elipa,,, Pista de baloncesto.,Pista de baloncesto ,"Bus: 15 , 28 , 71 , 110 , 113 , 210",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e0bfa56a0bd1110VgnVCM1000000b205a0aRCRD,jose luis de arrese,0,MADRID,MADRID,28017,VENTAS,CIUDAD LINEAL,444459,4474991,40.42181734986071,-3.6560225860720763,InstalacionesDeportivasBasicas
5688632,Instalación Deportiva Municipal Básica Pobladura del Valle,,, Pista polideportiva,Pista polideportiva,"Metro: Simancas, San Blas.Bus: 4, 38, 48.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cd2cb2bdf65a8210VgnVCM2000000c205a0aRCRD,pobladura del valle,0,MADRID,MADRID,28037,ARCOS,SAN BLAS-CANILLEJAS,447440,4475295,40.42474106519291,-3.620898051733735,InstalacionesDeportivasBasicas
4531342,Instalación Deportiva Municipal Básica Poeta Esteban Villegas,,, pista de patinaje y hockey sobre patines.  pista polideportiva de baloncesto (sin medidas reglamentarias) y voleibol.  zona de calistenia.  zona de juegos infantiles.,"Pista de patinaje ,Pista polideportiva","Metro: Atocha Renfe, Menéndez PelayoBus: 10 , 14 , 19 , 24 , 26, 32 , 37 , 54 , 57 , 63 , 141, 152 , CRenfe: Atocha",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b431d9ba71d01110VgnVCM1000000b205a0aRCRD,poeta esteban de villegas,4,MADRID,MADRID,28014,LOS JERONIMOS,RETIRO,442039,4473351,40.40875051210095,-3.683108580090566,CamposEstadiosFutbol
4546653,Instalación Deportiva Municipal Básica Polígono 20,,, Pistas de fútbol sala.,Pista de fútbol ,"Metro: Alfonso XIIIBus: 9 , 40 , 43 , 72 , 73",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f04524a6bcd81110VgnVCM1000000b205a0aRCRD,padre claret,18,MADRID,MADRID,28002,PROSPERIDAD,CHAMARTIN,443788,4478082,40.44961759191476,-3.6641939594197392,CamposEstadiosFutbol
4557627,Instalación Deportiva Municipal Básica Polígono de las Rosas,,, Pistas de baloncesto Pistas de fútbol sala,"Pista de baloncesto ,Pista de fútbol ","Bus: 38 , 140",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce2dad35d7ae1110VgnVCM1000000b205a0aRCRD,helsinki,8,MADRID,MADRID,28022,ROSAS,SAN BLAS-CANILLEJAS,448962,4475408,40.425863011303306,-3.602966146720566,CamposEstadiosFutbol
4550112,Instalación Deportiva Municipal Básica Polígono de África,,, Pista de fútbol ,Pista de fútbol ,"Bus: 4 , 38 , 48 , 70 , 106 , 109.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff421e23082a1110VgnVCM1000000b205a0aRCRD,villaescusa,56,MADRID,MADRID,28017,PUEBLO NUEVO,CIUDAD LINEAL,446688,4474810,40.420332957105195,-3.629721806497472,CamposEstadiosFutbol
6218289,Instalación Deportiva Municipal Básica Pradillo,,,Pista de Fútbol  (césped artificial),Pista de fútbol ,"Metro: Concha Espina , Alfonso XIIIBus: 9 , 16 , 29 , 40 , 43 , 52 , 72 , 73 , 120",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=76e69a58c3763310VgnVCM1000000b205a0aRCRD,pradillo,23,MADRID,MADRID,28002,CIUDAD JARDIN,CHAMARTIN,443042,4478028,40.449080253816504,-3.672985961911911,CamposEstadiosFutbol
4560398,Instalación Deportiva Municipal Básica Pradillo - Santa Marca,,,Pista de Fútbol-Sala,Pista de Fútbol-Sala ,"Metro: Concha Espina , Alfonso XIIIBus: 9 , 16 , 29 , 40 , 43 , 52 , 72 , 73 , 120",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8aa5f5e49c802110VgnVCM1000000b205a0aRCRD,pradillo,23,MADRID,MADRID,28002,CIUDAD JARDIN,CHAMARTIN,443042,4478028,40.449080253816504,-3.672985961911911,CamposEstadiosFutbol
4560680,Instalación Deportiva Municipal Básica Prosperidad,,, Pista de fútbol ,Pista de fútbol ,"Metro: Concha Espina , Alfonso XIIIBus: 9 , 16 , 29 , 40 , 43 , 52 , 72 , 73 , 120",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=de57058fe5902110VgnVCM1000000b205a0aRCRD,pradillo,25,MADRID,MADRID,28002,CIUDAD JARDIN,CHAMARTIN,443095,4478020,40.44901182281747,-3.672360271279946,CamposEstadiosFutbol
4554394,Instalación Deportiva Municipal Básica Pueblo Nuevo II,,, Pista de fútbol sala Pista de baloncesto,"Pista de fútbol ,Pista de baloncesto ","Metro: AscaoBus: 4 , 28 , 38 , 48 , 70 , 105 , 109",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bca91c7eebad1110VgnVCM1000000b205a0aRCRD,ascao,0,MADRID,MADRID,28017,PUEBLO NUEVO,CIUDAD LINEAL,445916,4475991,40.43092216576642,-3.6389220332415686,CamposEstadiosFutbol
4549863,Instalación Deportiva Municipal Básica Puente Ventas,,, Pista polideportiva,Pista polideportiva,"Metro: El Carmen , VentasBus: 12 , 21 , 38 , 48 , 53 , 74 , 106 , 110 , 146 , 210.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a25a658e32a1110VgnVCM1000000b205a0aRCRD,virgen de la paz,0,MADRID,MADRID,28027,CONCEPCION,CIUDAD LINEAL,444147,4476150,40.43223738609814,-3.6597904281119016,InstalacionesDeportivasBasicas
4584733,Instalación Deportiva Municipal Básica Puerto Balbarán,,, Pistas de balonmano Pistas de baloncesto,"Pista de balonmano ,Pista de baloncesto ","Bus: 57 , 136 , 144Renfe: El Pozo",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d118833dc03c2110VgnVCM1000000b205a0aRCRD,puerto de balbaran,0,MADRID,MADRID,28053,SAN DIEGO,PUENTE DE VALLECAS,443210,4470983,40.385626656274496,-3.6703746985545727,InstalacionesDeportivasBasicas
4584467,Instalación Deportiva Municipal Básica Puerto Corlite,,, Pista de balonmano,Pista de balonmano ,"Metro: Buenos AiresBus: 10 , 136 , 310",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b47a7e060c2c2110VgnVCM1000000b205a0aRCRD,puerto de corlite,8,MADRID,MADRID,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS,444591,4471072,40.38652159660646,-3.654113042627941,InstalacionesDeportivasBasicas
4584683,Instalación Deportiva Municipal Básica Puerto Costabona,,, Pista de balonmano,Pista de balonmano ,"Bus: 57 , 136 , 144 , 310",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=427f3d7dcf2c2110VgnVCM1000000b205a0aRCRD,puerto de costabona,7,MADRID,MADRID,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS,444168,4470945,40.38534920722133,-3.6590852750953227,InstalacionesDeportivasBasicas
10283172,Instalación Deportiva Municipal Básica Puerto Costabona Tenis,,, Pistas de tenis  Tenis de mesa,Pistas de tenis ,,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=05a238e3a83aa510VgnVCM1000001d4a900aRCRD,puerto de velate,18,MADRID,MADRID,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS,444301,4470743,40.383547463802486,-3.657489035180435,InstalacionesDeportivasBasicas
4538569,Instalación Deportiva Municipal Básica Puerto Lumbreras,,,Pista de baloncesto,Pista de baloncesto ,"Metro: Villa de VallecasBus: 54 , 58 , 103 , 142 , 143",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f6c59e90c4b41110VgnVCM1000000b205a0aRCRD,puerto de lumbreras,0,MADRID,MADRID,28031,CASCO H.VALLECAS,VILLA DE VALLECAS,447471,4470478,40.38134838588081,-3.620134273150991,InstalacionesDeportivasBasicas
4582782,Instalación Deportiva Municipal Básica Puerto Monasterio,,,Pista de baloncestoVestuario,Pista de baloncesto ,"Metro: Nueva NumanciaBus: 10 , 24 , 54 , 57 , 58 , 111 , 136 , 310",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c73894617fcb2110VgnVCM1000000b205a0aRCRD,puerto del monasterio,17,MADRID,MADRID,28053,SAN DIEGO,PUENTE DE VALLECAS,443771,4471960,40.39446617270601,-3.663852045873069,InstalacionesDeportivasBasicas
4547250,Instalación Deportiva Municipal Básica Puerto Rico,,, Pistas de baloncesto.,Pista de baloncesto ,"Metro: ColombiaBus: 7 , 11 , 16 , 29 , 40 , 51 , 52 , 87 , 150.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1dfddf1554291110VgnVCM1000000b205a0aRCRD,puerto rico,54,MADRID,MADRID,28016,NUEVA ESPAÑA,CHAMARTIN,442947,4479144,40.45912717792007,-3.6742066744010824,InstalacionesDeportivasBasicas
4584508,Instalación Deportiva Municipal Básica Puerto Velate,,, Canastas Pistas de balonmano,Pista de balonmano ,"Bus: 10 , 136 , 144 , 310",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e640e4d52d2c2110VgnVCM1000000b205a0aRCRD,puerto de velate,9,MADRID,MADRID,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS,444424,4470777,40.38385291081796,-3.656054694044056,InstalacionesDeportivasBasicas
4543988,Instalación Deportiva Municipal Básica Puerto de Béjar,,, Pista de Fútbol-Sala,Pista de Fútbol-Sala ,"Bus: 62 , 88 , 148",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80438004f7471110VgnVCM1000000b205a0aRCRD,puerto de bejar,7,MADRID,MADRID,28045,LEGAZPI,ARGANZUELA,441707,4471082,40.388295909120636,-3.686825277248739,CamposEstadiosFutbol
10283212,Instalación Deportiva Municipal Básica Puerto de Costabona,,, Pista de fútbol sala,Pista de fútbol ,,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ef338e3a83aa510VgnVCM1000001d4a900aRCRD,puerto de costabona,7,MADRID,MADRID,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS,444058,4470737,40.38534920722133,-3.6590852750953227,InstalacionesDeportivasBasicas
7267217,Instalación Deportiva Municipal Básica Pádel - Madrid Las Tablas,,," pistas de tenis ( de ellas de césped artificial).  pistas de pádel (cristal,  de ellas cubiertas).","Pistas de tenis ,Pistas de pádel ","Metro: Las Tablas Bus: 172, 176",Padel Madrid las Tablas,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c33d25f63fb3410VgnVCM1000000b205a0aRCRD,camino de santiago,25,MADRID,MADRID,28050,VALVERDE,FUENCARRAL-EL PARDO,442884,4483775,40.50272219093648,-3.674088278900579,PistasPadel
4557262,Instalación Deportiva Municipal Básica Quinta de Los Molinos I,,, Pista de atletismo Patinodromo Pista de baloncesto,"Pista de atletismo ,Pista de baloncesto ","Metro: SuancesBus: 77 , 104 , 105",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6fb39695ed9e1110VgnVCM1000000b205a0aRCRD,alcala,0,MADRID,MADRID,28027,EL SALVADOR,SAN BLAS-CANILLEJAS,447165,4477184,40.441749846959226,-3.624297141481054,PistasPatinaje
6346926,Instalación Deportiva Municipal Básica Quinta de Los Molinos II,,, Pista fútbol  Pistas polideportivas Pista tenis Pista pádel Pista de baloncesto Pista prácticas de golf,"Pista de baloncesto ,Pista polideportiva","Metro: SuancesBus: 77 , 104 , 105",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=367511f66a6f5310VgnVCM1000000b205a0aRCRD,iquitos,0,MADRID,MADRID,28027,EL SALVADOR,SAN BLAS-CANILLEJAS,446261,4476851,40.44056376610166,-3.6336601284470627,PistasPatinaje
4544060,Instalación Deportiva Municipal Básica Ramírez de Prado,,, Pista de Baloncesto Pista de Patinaje,"Pista de baloncesto ,Pista de patinaje ","Metro: DeliciasBus: 8 , 19 , 45 , 47 , 59 , 85 , 86 , 102 , 152.Renfe: Delicias",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3bfed95d4a471110VgnVCM1000000b205a0aRCRD,ramirez de prado,2,MADRID,MADRID,28045,DELICIAS,ARGANZUELA,441489,4472308,40.39931615081684,-3.6894943693155353,PistasPatinaje
4633340,Instalación Deportiva Municipal Básica Ramón Gómez de la Serna,,,Pista de fútbol  y Pista de pitch.,"Pista de fútbol ,Pista de pitch.",Metro: LacomaBus: 49,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=99cc30fdedac4110VgnVCM1000000b205a0aRCRD,ramon gomez de la serna,22,MADRID,MADRID,28035,PEÑA GRANDE,FUENCARRAL-EL PARDO,438569,4481797,40.48459542261755,-3.72483060450493,CamposEstadiosFutbol
6331303,Instalación Deportiva Municipal Básica Ramón Power,,, Pista Balonmano,,Metro: Canillas Bus: 120,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b1b102582aa5310VgnVCM2000000c205a0aRCRD,miguel riesco,7,MADRID,MADRID,28043,CANILLAS,HORTALEZA,446513,4479532,40.46286014432641,-3.6321829085902193,InstalacionesDeportivasBasicas
4584500,Instalación Deportiva Municipal Básica Ramón Pérez de Ayala,,, Pista de baloncesto  Pista de fútbol sala  Pista de tenis mesa,"Pista de baloncesto ,Pista de fútbol ,Pistas de tenis ","Bus: 63 , 141 , 143 , 145",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=38cf958fac2c2110VgnVCM1000000b205a0aRCRD,ramon perez de ayala,80,MADRID,MADRID,28038,NUMANCIA,PUENTE DE VALLECAS,444806,4472559,40.39993169276006,-3.6517092480400404,InstalacionesDeportivasBasicas
4556628,Instalación Deportiva Municipal Básica Rancho del Cordobés,,, Pistas de fútbol Pista de baloncesto,"Pista de fútbol ,Pista de baloncesto ","Metro: Hospital Doce de Octubre.Bus: 18 , 22 , 23 , 59 , 76 , 78 , 79 , 81 , 85 , 86 , 116 , 121 , 123.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=909a2414d35e1110VgnVCM1000000b205a0aRCRD,eduardo barreiros,19,MADRID,MADRID,28041,ORCASUR,USERA,441013,4469114,40.36863673526262,-3.6960838611781632,CamposEstadiosFutbol
5870423,Instalación Deportiva Municipal Básica Recinto Ferial San Antonio de la Florida,,, Pista de fútbol Sala Pista de baloncesto,"Pista de fútbol ,Pista de baloncesto ","Metro: Príncipe Pío.Bus: 25 , 33 , 39 , 41 , 46 , 62 , 75 , 138 , C.Renfe: Príncipe Pío.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b096bcc750f5c210VgnVCM1000000b205a0aRCRD,san antonio de la florida,0,MADRID,MADRID,28008,CASA DE CAMPO,MONCLOA-ARAVACA,438478,4475436,40.42540456917053,-3.7265642881836016,CamposEstadiosFutbol
4544084,Instalación Deportiva Municipal Básica Ricardo Damas,,, Pista Fútbol Sala,,"Metro: LegazpiBus: 62 , 88 , 148",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f0cc37a2b471110VgnVCM1000000b205a0aRCRD,ricardo damas,4,MADRID,MADRID,28045,LEGAZPI,ARGANZUELA,441253,4470738,40.38516507804954,-3.692142254888889,CamposEstadiosFutbol
4584706,Instalación Deportiva Municipal Básica Ronda Sur,,, Pista de fútbol (césped artificial),Pista de fútbol ,"Bus: 24 , 102Renfe: El Pozo",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20d73d7dcf2c2110VgnVCM1000000b205a0aRCRD,sur,231,MADRID,MADRID,28053,ENTREVIAS,PUENTE DE VALLECAS,443812,4469646,40.3736230480929,-3.663164496710361,CamposEstadiosFutbol
4547299,Instalación Deportiva Municipal Básica Rosa Jardón,,, Pista de fútbol sala.,Pista de fútbol ,"Bus: 29 , 52 , 70 , 107.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c916af33b291110VgnVCM1000000b205a0aRCRD,rosa jardon,11,MADRID,MADRID,28016,NUEVA ESPAÑA,CHAMARTIN,443405,4479845,40.46547349226097,-3.6688677974512003,CamposEstadiosFutbol
4583429,Instalación Deportiva Municipal Básica San Anselmo,,, Pista de baloncesto,Pista de baloncesto ,"Bus: 10 , 136 , 310",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c891b50d1ddb2110VgnVCM1000000b205a0aRCRD,san anselmo,22,MADRID,MADRID,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS,444512,4470993,40.3858046479703,-3.655036851643162,InstalacionesDeportivasBasicas
5695702,Instalación Deportiva Municipal Básica San Aureliano,,, Pista de baloncesto.,Pista de baloncesto ,"Bus: 22 , 79.Metro: Villaverde Alto.Renfe: Villaverde Alto.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=29c23deb08ab8210VgnVCM2000000c205a0aRCRD,san aureliano,0,MADRID,MADRID,28021,SAN ANDRES,VILLAVERDE,439307,4466233,40.34255142792559,-3.715902155501163,InstalacionesDeportivasBasicas
4566165,Instalación Deportiva Municipal Básica San Benigno,,, Pista polideportiva,Pista polideportiva,"Bus: 119 , 138",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2c3f2a574d22110VgnVCM1000000b205a0aRCRD,san benigno,3,MADRID,MADRID,28011,PUERTA DEL ANGEL,LATINA,437560,4473142,40.40467084433323,-3.7371479929917073,InstalacionesDeportivasBasicas
5694370,Instalación Deportiva Municipal Básica San Cristóbal de Los Ángeles II,,, Pista de patinaje.,Pista de patinaje ,"Metro: San CristóbalBus: 59, 79",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=60b46055755b8210VgnVCM2000000c205a0aRCRD,godella,48,MADRID,MADRID,28021,SAN CRISTOBAL,VILLAVERDE,441483,4466109,40.343480612836665,-3.6889961753443936,PistasPatinaje
5694411,Instalación Deportiva Municipal Básica San Cristóbal de Los Ángeles III,,, Pistas de frontón,Pista de frontón ,"Metro: San CristóbalBus: 59, 79",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6ba6a896b55b8210VgnVCM2000000c205a0aRCRD,moncada,123,MADRID,MADRID,28021,SAN CRISTOBAL,VILLAVERDE,441341,4465687,40.339668936367254,-3.690641012544881,Frontones
4548698,Instalación Deportiva Municipal Básica San Juan Bautista - Cidamón,,, Pista polideportiva,Pista polideportiva,"Metro: Arturo Soria , Avenida de la PazBus: 9 , 11 , 53 , 70 , 72 , 73 , 114 , 120 , 122",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=88b85e9248c91110VgnVCM1000000b205a0aRCRD,agastia,0,MADRID,MADRID,28043,SAN JUAN BAUTISTA,CIUDAD LINEAL,444493,4478264,40.451304609076615,-3.6558964974118364,InstalacionesDeportivasBasicas
